"Taxon ID","Genome ID","Genome Name","Antibiotic","Resistant Phenotype","Measurement","Measurement Sign","Measurement Value","Measurement Unit","Laboratory Typing Method","Laboratory Typing Method Version","Laboratory Typing Platform","Vendor","Testing Standard","Testing Standard Year","Computational Method","Computational Method Version","Computational Method Performance","Evidence","Source","PubMed"
747,"747.3023","Pasteurella multocida CM2019-0691-0","tetracycline","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3023","Pasteurella multocida CM2019-0691-0","doxycycline","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3023","Pasteurella multocida CM2019-0691-0","trimethoprim/sulfamethoxazole","Susceptible","<=0.5/9.5","<=","0.5/9.5","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3037","Pasteurella multocida CM2016-1071-1","amoxicillin/clavulanic acid","Susceptible","<=0.25/0.12","<=","0.25/0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3037","Pasteurella multocida CM2016-1071-1","ampicillin","","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3037","Pasteurella multocida CM2016-1071-1","piperacillin/tazobactam","","<=8/4","<=","8/4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3037","Pasteurella multocida CM2016-1071-1","amikacin","","==8","==","8","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3037","Pasteurella multocida CM2016-1071-1","gentamicin","","==2","==","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3037","Pasteurella multocida CM2016-1071-1","cefazolin","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3037","Pasteurella multocida CM2016-1071-1","cefpodoxime","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3037","Pasteurella multocida CM2016-1071-1","cefovecin","","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3037","Pasteurella multocida CM2016-1071-1","ceftazidime","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3037","Pasteurella multocida CM2016-1071-1","cephalexin","","==2","==","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3037","Pasteurella multocida CM2016-1071-1","chloramphenicol","Susceptible","<=2","<=","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3037","Pasteurella multocida CM2016-1071-1","imipenem","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3037","Pasteurella multocida CM2016-1071-1","enrofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3037","Pasteurella multocida CM2016-1071-1","marbofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3037","Pasteurella multocida CM2016-1071-1","orbifloxacin","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3037","Pasteurella multocida CM2016-1071-1","pradofloxacin","","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3037","Pasteurella multocida CM2016-1071-1","tetracycline","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3037","Pasteurella multocida CM2016-1071-1","doxycycline","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3037","Pasteurella multocida CM2016-1071-1","trimethoprim/sulfamethoxazole","Susceptible","<=0.5/9.5","<=","0.5/9.5","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3024","Pasteurella multocida CM2019-0691-1","amoxicillin/clavulanic acid","Susceptible","<=0.25/0.12","<=","0.25/0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3024","Pasteurella multocida CM2019-0691-1","ampicillin","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3024","Pasteurella multocida CM2019-0691-1","piperacillin/tazobactam","","<=8/4","<=","8/4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3024","Pasteurella multocida CM2019-0691-1","amikacin","","==8","==","8","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3024","Pasteurella multocida CM2019-0691-1","gentamicin","","==1","==","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3024","Pasteurella multocida CM2019-0691-1","cefazolin","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3024","Pasteurella multocida CM2019-0691-1","cefpodoxime","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3024","Pasteurella multocida CM2019-0691-1","cefovecin","","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3024","Pasteurella multocida CM2019-0691-1","ceftazidime","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3024","Pasteurella multocida CM2019-0691-1","cephalexin","","==2","==","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3024","Pasteurella multocida CM2019-0691-1","chloramphenicol","Susceptible","<=2","<=","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3024","Pasteurella multocida CM2019-0691-1","imipenem","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3024","Pasteurella multocida CM2019-0691-1","enrofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3024","Pasteurella multocida CM2019-0691-1","marbofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3024","Pasteurella multocida CM2019-0691-1","orbifloxacin","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3024","Pasteurella multocida CM2019-0691-1","pradofloxacin","","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3024","Pasteurella multocida CM2019-0691-1","tetracycline","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3024","Pasteurella multocida CM2019-0691-1","doxycycline","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3024","Pasteurella multocida CM2019-0691-1","trimethoprim/sulfamethoxazole","Susceptible","<=0.5/9.5","<=","0.5/9.5","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3038","Pasteurella multocida CM2016-1071-0","amoxicillin/clavulanic acid","Susceptible","<=0.25/0.12","<=","0.25/0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3038","Pasteurella multocida CM2016-1071-0","ampicillin","","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3038","Pasteurella multocida CM2016-1071-0","piperacillin/tazobactam","","<=8/4","<=","8/4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3038","Pasteurella multocida CM2016-1071-0","amikacin","","==16","==","16","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3038","Pasteurella multocida CM2016-1071-0","gentamicin","","==2","==","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3038","Pasteurella multocida CM2016-1071-0","cefazolin","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3038","Pasteurella multocida CM2016-1071-0","cefpodoxime","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3038","Pasteurella multocida CM2016-1071-0","cefovecin","","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3038","Pasteurella multocida CM2016-1071-0","ceftazidime","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3038","Pasteurella multocida CM2016-1071-0","cephalexin","","==2","==","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3038","Pasteurella multocida CM2016-1071-0","chloramphenicol","Susceptible","<=2","<=","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3038","Pasteurella multocida CM2016-1071-0","imipenem","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3038","Pasteurella multocida CM2016-1071-0","enrofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3038","Pasteurella multocida CM2016-1071-0","marbofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3038","Pasteurella multocida CM2016-1071-0","orbifloxacin","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3038","Pasteurella multocida CM2016-1071-0","pradofloxacin","","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3038","Pasteurella multocida CM2016-1071-0","tetracycline","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3038","Pasteurella multocida CM2016-1071-0","doxycycline","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3038","Pasteurella multocida CM2016-1071-0","trimethoprim/sulfamethoxazole","Susceptible","<=0.5/9.5","<=","0.5/9.5","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3036","Pasteurella multocida CM2017-0508-0","amoxicillin/clavulanic acid","Susceptible","==0.5/0.25","==","0.5/0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3036","Pasteurella multocida CM2017-0508-0","ampicillin","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3036","Pasteurella multocida CM2017-0508-0","piperacillin/tazobactam","","<=8/4","<=","8/4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3036","Pasteurella multocida CM2017-0508-0","amikacin","","==8","==","8","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3036","Pasteurella multocida CM2017-0508-0","gentamicin","","==2","==","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3036","Pasteurella multocida CM2017-0508-0","cefazolin","Susceptible","==2","==","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3036","Pasteurella multocida CM2017-0508-0","cefpodoxime","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3036","Pasteurella multocida CM2017-0508-0","cefovecin","","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3036","Pasteurella multocida CM2017-0508-0","ceftazidime","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3036","Pasteurella multocida CM2017-0508-0","cephalexin","","==2","==","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3036","Pasteurella multocida CM2017-0508-0","chloramphenicol","Susceptible","<=2","<=","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3036","Pasteurella multocida CM2017-0508-0","imipenem","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3036","Pasteurella multocida CM2017-0508-0","enrofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3036","Pasteurella multocida CM2017-0508-0","marbofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3036","Pasteurella multocida CM2017-0508-0","orbifloxacin","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3036","Pasteurella multocida CM2017-0508-0","pradofloxacin","","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3036","Pasteurella multocida CM2017-0508-0","tetracycline","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3036","Pasteurella multocida CM2017-0508-0","doxycycline","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3036","Pasteurella multocida CM2017-0508-0","trimethoprim/sulfamethoxazole","Susceptible","<=0.5/9.5","<=","0.5/9.5","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3047","Pasteurella multocida CM2011-0629-0","amoxicillin/clavulanic acid","Susceptible","<=0.25/0.12","<=","0.25/0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3047","Pasteurella multocida CM2011-0629-0","ampicillin","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3047","Pasteurella multocida CM2011-0629-0","piperacillin/tazobactam","","<=8/4","<=","8/4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3047","Pasteurella multocida CM2011-0629-0","amikacin","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3047","Pasteurella multocida CM2011-0629-0","gentamicin","","==1","==","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3047","Pasteurella multocida CM2011-0629-0","cefazolin","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3047","Pasteurella multocida CM2011-0629-0","cefpodoxime","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3047","Pasteurella multocida CM2011-0629-0","cefovecin","","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3047","Pasteurella multocida CM2011-0629-0","ceftazidime","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3047","Pasteurella multocida CM2011-0629-0","cephalexin","","==2","==","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3047","Pasteurella multocida CM2011-0629-0","chloramphenicol","Susceptible","<=2","<=","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3047","Pasteurella multocida CM2011-0629-0","imipenem","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3047","Pasteurella multocida CM2011-0629-0","enrofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3047","Pasteurella multocida CM2011-0629-0","marbofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3047","Pasteurella multocida CM2011-0629-0","orbifloxacin","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
