taxon_id,name,rank,species_taxon_id,species_name,genus_taxon_id,genus_name
760880,Streptococcus pneumoniae EU-NP04,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
760881,Streptococcus pneumoniae EU-NP05,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
760882,Streptococcus pneumoniae NP112,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
760883,Streptococcus pneumoniae NP141,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
760884,Streptococcus pneumoniae NP070,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
760885,Streptococcus pneumoniae NP170,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
760886,Streptococcus pneumoniae NP127,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
760887,Streptococcus pneumoniae NorthCarolina6A-23,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
760888,Streptococcus pneumoniae Netherlands15B-37,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
762962,Staphylococcus aureus subsp. aureus ATCC 51811,strain,1280,Staphylococcus aureus,1279,Staphylococcus
763919,Salmonella enterica subsp. enterica serovar Montevideo str. 19N,strain,28901,Salmonella enterica,590,Salmonella
763920,Salmonella enterica subsp. enterica serovar Montevideo str. 29N,strain,28901,Salmonella enterica,590,Salmonella
763921,Salmonella enterica subsp. enterica serovar Montevideo str. 42N,strain,28901,Salmonella enterica,590,Salmonella
763922,Salmonella enterica subsp. enterica serovar Montevideo str. 80959-06,strain,28901,Salmonella enterica,590,Salmonella
766145,Shigella flexneri VA-6,strain,623,Shigella flexneri,620,Shigella
766146,Shigella flexneri K-218,strain,623,Shigella flexneri,620,Shigella
766147,Shigella flexneri K-227,strain,623,Shigella flexneri,620,Shigella
766148,Shigella flexneri K-272,strain,623,Shigella flexneri,620,Shigella
766149,Shigella flexneri K-304,strain,623,Shigella flexneri,620,Shigella
766150,Shigella flexneri K-315,strain,623,Shigella flexneri,620,Shigella
766151,Shigella flexneri K-404,strain,623,Shigella flexneri,620,Shigella
766152,Shigella flexneri K-671,strain,623,Shigella flexneri,620,Shigella
766153,Shigella flexneri K-1770,strain,623,Shigella flexneri,620,Shigella
766154,Shigella flexneri 1235-66,strain,623,Shigella flexneri,620,Shigella
766155,Shigella flexneri 1485-80,strain,623,Shigella flexneri,620,Shigella
766157,Shigella flexneri 2747-71,strain,623,Shigella flexneri,620,Shigella
766158,Shigella flexneri 2850-71,strain,623,Shigella flexneri,620,Shigella
766159,Shigella flexneri 2930-71,strain,623,Shigella flexneri,620,Shigella
766160,Shigella flexneri 4343-70,strain,623,Shigella flexneri,620,Shigella
766161,Shigella flexneri 6603-63,strain,623,Shigella flexneri,620,Shigella
766162,Shigella sonnei 3226-85,strain,624,Shigella sonnei,620,Shigella
766163,Shigella sonnei 3233-85,strain,624,Shigella sonnei,620,Shigella
766164,Shigella sonnei 4822-66,strain,624,Shigella sonnei,620,Shigella
766165,Escherichia coli EPEC 32/73,strain,562,Escherichia coli,561,Escherichia
766166,Escherichia coli EPEC C342-62,strain,562,Escherichia coli,561,Escherichia
766761,Salmonella enterica subsp. enterica serovar Montevideo str. 4441 H,strain,28901,Salmonella enterica,590,Salmonella
766762,Salmonella enterica subsp. enterica serovar Montevideo str. 81038-01,strain,28901,Salmonella enterica,590,Salmonella
789332,Salmonella enterica subsp. enterica serovar Montevideo str. MD_MDA09249507,strain,28901,Salmonella enterica,590,Salmonella
789642,Salmonella enterica subsp. enterica serovar Newport str. CVM 35185,strain,28901,Salmonella enterica,590,Salmonella
789643,Salmonella enterica subsp. enterica serovar Newport str. CVM 35199,strain,28901,Salmonella enterica,590,Salmonella
789644,Salmonella enterica subsp. enterica serovar Newport str. CVM 21539,strain,28901,Salmonella enterica,590,Salmonella
789645,Salmonella enterica subsp. enterica serovar Newport str. CVM 33953,strain,28901,Salmonella enterica,590,Salmonella
789646,Salmonella enterica subsp. enterica serovar Newport str. CVM 35188,strain,28901,Salmonella enterica,590,Salmonella
789647,Salmonella enterica subsp. enterica serovar Newport str. CVM 21559,strain,28901,Salmonella enterica,590,Salmonella
791161,Enterococcus faecium PC4.1,strain,1352,Enterococcus faecium,1350,Enterococcus
794865,"Salmonella enterica subsp. enterica serovar 6,7:d:-",no rank,28901,Salmonella enterica,590,Salmonella
796392,Escherichia coli MS 79-10,strain,562,Escherichia coli,561,Escherichia
796730,Salmonella enterica subsp. enterica serovar Newport str. CVM 22425,strain,28901,Salmonella enterica,590,Salmonella
796731,Salmonella enterica subsp. enterica serovar Newport str. CVM 21538,strain,28901,Salmonella enterica,590,Salmonella
796732,Salmonella enterica subsp. enterica serovar Newport str. CVM 22513,strain,28901,Salmonella enterica,590,Salmonella
796733,Salmonella enterica subsp. enterica serovar Newport str. CVM 21550,strain,28901,Salmonella enterica,590,Salmonella
796734,Salmonella enterica subsp. enterica serovar Newport str. CVM 35202,strain,28901,Salmonella enterica,590,Salmonella
796735,Salmonella enterica subsp. enterica serovar Newport str. CVM 19567,strain,28901,Salmonella enterica,590,Salmonella
796736,Salmonella enterica subsp. enterica serovar Newport str. CVM 19449,strain,28901,Salmonella enterica,590,Salmonella
796737,Salmonella enterica subsp. enterica serovar Newport str. CVM 19447,strain,28901,Salmonella enterica,590,Salmonella
798130,Pseudomonas aeruginosa 39016,strain,287,Pseudomonas aeruginosa,286,Pseudomonas
858305,Salmonella enterica subsp. enterica serovar Newport str. CVM 22462,strain,28901,Salmonella enterica,590,Salmonella
858306,Salmonella enterica subsp. enterica serovar Newport str. CVM N18486,strain,28901,Salmonella enterica,590,Salmonella
858307,Salmonella enterica subsp. enterica serovar Newport str. CVM N1543,strain,28901,Salmonella enterica,590,Salmonella
858308,Salmonella enterica subsp. enterica serovar Newport str. CVM 21554,strain,28901,Salmonella enterica,590,Salmonella
858309,Salmonella enterica subsp. enterica serovar Newport str. CVM 19443,strain,28901,Salmonella enterica,590,Salmonella
858310,Salmonella enterica subsp. enterica serovar Newport str. CVM 37978,strain,28901,Salmonella enterica,590,Salmonella
858311,Salmonella enterica subsp. enterica serovar Newport str. CVM 19593,strain,28901,Salmonella enterica,590,Salmonella
858312,Salmonella enterica subsp. enterica serovar Newport str. CVM 19470,strain,28901,Salmonella enterica,590,Salmonella
858313,Salmonella enterica subsp. enterica serovar Montevideo str. 414877,strain,28901,Salmonella enterica,590,Salmonella
858314,Salmonella enterica subsp. enterica serovar Montevideo str. 366867,strain,28901,Salmonella enterica,590,Salmonella
858315,Salmonella enterica subsp. enterica serovar Montevideo str. 413180,strain,28901,Salmonella enterica,590,Salmonella
858316,Salmonella enterica subsp. enterica serovar Montevideo str. 446600,strain,28901,Salmonella enterica,590,Salmonella
858317,Salmonella enterica subsp. enterica serovar Montevideo str. 609458-1,strain,28901,Salmonella enterica,590,Salmonella
858318,Salmonella enterica subsp. enterica serovar Montevideo str. 556150-1,strain,28901,Salmonella enterica,590,Salmonella
859196,Salmonella enterica subsp. enterica serovar Newport str. CVM 19536,strain,28901,Salmonella enterica,590,Salmonella
859197,Salmonella enterica subsp. enterica serovar Newport str. CVM 4176,strain,28901,Salmonella enterica,590,Salmonella
859198,Salmonella enterica subsp. enterica serovar Montevideo str. 609460,strain,28901,Salmonella enterica,590,Salmonella
859199,Salmonella enterica subsp. enterica serovar Montevideo str. 507440-20,strain,28901,Salmonella enterica,590,Salmonella
861365,Klebsiella pneumoniae subsp. rhinoscleromatis SB3432,strain,573,Klebsiella pneumoniae,570,Klebsiella
862516,Staphylococcus aureus subsp. aureus ATCC BAA-39,strain,1280,Staphylococcus aureus,1279,Staphylococcus
864566,Campylobacter coli JV20,strain,195,Campylobacter coli,194,Campylobacter
866768,Escherichia coli 'BL21-Gold(DE3)pLysS AG',strain,562,Escherichia coli,561,Escherichia
866789,Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775,strain,562,Escherichia coli,561,Escherichia
866913,"Salmonella enterica subsp. enterica serovar 4,[5],12:i:- str. 08-1736",strain,28901,Salmonella enterica,590,Salmonella
866914,"Salmonella enterica subsp. enterica serovar 4,[5],12:i:- str. 08-1700",strain,28901,Salmonella enterica,590,Salmonella
866915,"Salmonella enterica subsp. enterica serovar 4,[5],12:i:- str. 08-1739",strain,28901,Salmonella enterica,590,Salmonella
866919,Salmonella enterica subsp. enterica serovar Kentucky str. 29439,strain,28901,Salmonella enterica,590,Salmonella
867914,Staphylococcus aureus LAC,strain,1280,Staphylococcus aureus,1279,Staphylococcus
868133,Escherichia coli DEC1A,strain,562,Escherichia coli,561,Escherichia
868134,Escherichia coli DEC1B,strain,562,Escherichia coli,561,Escherichia
868135,Escherichia coli DEC1C,strain,562,Escherichia coli,561,Escherichia
868136,Escherichia coli DEC1D,strain,562,Escherichia coli,561,Escherichia
868137,Escherichia coli DEC1E,strain,562,Escherichia coli,561,Escherichia
868138,Escherichia coli DEC2A,strain,562,Escherichia coli,561,Escherichia
868139,Escherichia coli DEC2B,strain,562,Escherichia coli,561,Escherichia
868140,Escherichia coli DEC2C,strain,562,Escherichia coli,561,Escherichia
868141,Escherichia coli DEC2D,strain,562,Escherichia coli,561,Escherichia
868142,Escherichia coli DEC2E,strain,562,Escherichia coli,561,Escherichia
868143,Escherichia coli DEC3A,strain,562,Escherichia coli,561,Escherichia
868144,Escherichia coli DEC3B,strain,562,Escherichia coli,561,Escherichia
868145,Escherichia coli DEC3C,strain,562,Escherichia coli,561,Escherichia
868146,Escherichia coli DEC3D,strain,562,Escherichia coli,561,Escherichia
868147,Escherichia coli DEC3E,strain,562,Escherichia coli,561,Escherichia
868148,Escherichia coli DEC3F,strain,562,Escherichia coli,561,Escherichia
868149,Escherichia coli DEC4A,strain,562,Escherichia coli,561,Escherichia
868150,Escherichia coli DEC4B,strain,562,Escherichia coli,561,Escherichia
868151,Escherichia coli DEC4C,strain,562,Escherichia coli,561,Escherichia
868152,Escherichia coli DEC4D,strain,562,Escherichia coli,561,Escherichia
868153,Escherichia coli DEC4E,strain,562,Escherichia coli,561,Escherichia
868154,Escherichia coli DEC4F,strain,562,Escherichia coli,561,Escherichia
868155,Escherichia coli DEC5A,strain,562,Escherichia coli,561,Escherichia
868156,Escherichia coli DEC5B,strain,562,Escherichia coli,561,Escherichia
868157,Escherichia coli DEC5C,strain,562,Escherichia coli,561,Escherichia
868158,Escherichia coli DEC5D,strain,562,Escherichia coli,561,Escherichia
868159,Escherichia coli DEC5E,strain,562,Escherichia coli,561,Escherichia
868160,Escherichia coli DEC6A,strain,562,Escherichia coli,561,Escherichia
868161,Escherichia coli DEC6B,strain,562,Escherichia coli,561,Escherichia
868162,Escherichia coli DEC6C,strain,562,Escherichia coli,561,Escherichia
868163,Escherichia coli DEC6D,strain,562,Escherichia coli,561,Escherichia
868164,Escherichia coli DEC6E,strain,562,Escherichia coli,561,Escherichia
868165,Escherichia coli DEC7A,strain,562,Escherichia coli,561,Escherichia
868166,Escherichia coli DEC7B,strain,562,Escherichia coli,561,Escherichia
868167,Escherichia coli DEC7C,strain,562,Escherichia coli,561,Escherichia
868168,Escherichia coli DEC7D,strain,562,Escherichia coli,561,Escherichia
868169,Escherichia coli DEC7E,strain,562,Escherichia coli,561,Escherichia
868170,Escherichia coli DEC8A,strain,562,Escherichia coli,561,Escherichia
868171,Escherichia coli DEC8B,strain,562,Escherichia coli,561,Escherichia
868172,Escherichia coli DEC8C,strain,562,Escherichia coli,561,Escherichia
868173,Escherichia coli DEC8D,strain,562,Escherichia coli,561,Escherichia
868174,Escherichia coli DEC8E,strain,562,Escherichia coli,561,Escherichia
868175,Escherichia coli DEC9A,strain,562,Escherichia coli,561,Escherichia
868176,Escherichia coli DEC9B,strain,562,Escherichia coli,561,Escherichia
868177,Escherichia coli DEC9C,strain,562,Escherichia coli,561,Escherichia
868178,Escherichia coli DEC9D,strain,562,Escherichia coli,561,Escherichia
868179,Escherichia coli DEC9E,strain,562,Escherichia coli,561,Escherichia
868180,Escherichia coli DEC10A,strain,562,Escherichia coli,561,Escherichia
868181,Escherichia coli DEC10B,strain,562,Escherichia coli,561,Escherichia
868182,Escherichia coli DEC10C,strain,562,Escherichia coli,561,Escherichia
868183,Escherichia coli DEC10D,strain,562,Escherichia coli,561,Escherichia
868184,Escherichia coli DEC10E,strain,562,Escherichia coli,561,Escherichia
868185,Escherichia coli DEC10F,strain,562,Escherichia coli,561,Escherichia
868186,Escherichia coli DEC11A,strain,562,Escherichia coli,561,Escherichia
868187,Escherichia coli DEC11B,strain,562,Escherichia coli,561,Escherichia
868188,Escherichia coli DEC11C,strain,562,Escherichia coli,561,Escherichia
868189,Escherichia coli DEC11D,strain,562,Escherichia coli,561,Escherichia
868190,Escherichia coli DEC11E,strain,562,Escherichia coli,561,Escherichia
868191,Escherichia coli DEC12A,strain,562,Escherichia coli,561,Escherichia
868192,Escherichia coli DEC12B,strain,562,Escherichia coli,561,Escherichia
868193,Escherichia coli DEC12C,strain,562,Escherichia coli,561,Escherichia
868194,Escherichia coli DEC12D,strain,562,Escherichia coli,561,Escherichia
868195,Escherichia coli DEC12E,strain,562,Escherichia coli,561,Escherichia
868196,Escherichia coli DEC13A,strain,562,Escherichia coli,561,Escherichia
868197,Escherichia coli DEC13B,strain,562,Escherichia coli,561,Escherichia
868198,Escherichia coli DEC13C,strain,562,Escherichia coli,561,Escherichia
868199,Escherichia coli DEC13D,strain,562,Escherichia coli,561,Escherichia
868200,Escherichia coli DEC13E,strain,562,Escherichia coli,561,Escherichia
868201,Escherichia coli DEC14A,strain,562,Escherichia coli,561,Escherichia
868202,Escherichia coli DEC14B,strain,562,Escherichia coli,561,Escherichia
868203,Escherichia coli DEC14C,strain,562,Escherichia coli,561,Escherichia
868204,Escherichia coli DEC14D,strain,562,Escherichia coli,561,Escherichia
868206,Escherichia coli DEC15A,strain,562,Escherichia coli,561,Escherichia
868207,Escherichia coli DEC15B,strain,562,Escherichia coli,561,Escherichia
868208,Escherichia coli DEC15C,strain,562,Escherichia coli,561,Escherichia
868209,Escherichia coli DEC15D,strain,562,Escherichia coli,561,Escherichia
868210,Escherichia coli DEC15E,strain,562,Escherichia coli,561,Escherichia
869215,Streptococcus pneumoniae OXC141,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
869216,Streptococcus pneumoniae INV200,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
869269,Streptococcus pneumoniae INV104,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
869303,Streptococcus pneumoniae SPN034156,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
869304,Streptococcus pneumoniae SPN034183,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
869305,Streptococcus pneumoniae SPN072838,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
869306,Streptococcus pneumoniae SPN994038,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
869307,Streptococcus pneumoniae SPN994039,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
869308,Streptococcus pneumoniae SPN021198,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
869309,Streptococcus pneumoniae SPNA45,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
869310,Streptococcus pneumoniae SPN1041,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
869311,Streptococcus pneumoniae SPN032672,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
869312,Streptococcus pneumoniae SPN033038,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
869313,Streptococcus pneumoniae SPN7465,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
869669,Escherichia coli 1.2741,strain,562,Escherichia coli,561,Escherichia
869670,Escherichia coli 97.0246,strain,562,Escherichia coli,561,Escherichia
869671,Escherichia coli 5.0588,strain,562,Escherichia coli,561,Escherichia
869672,Escherichia coli 97.0259,strain,562,Escherichia coli,561,Escherichia
869673,Escherichia coli H30,strain,562,Escherichia coli,561,Escherichia
869674,Escherichia coli 95.0941,strain,562,Escherichia coli,561,Escherichia
869675,Escherichia coli 1.2264,strain,562,Escherichia coli,561,Escherichia
869676,Escherichia coli 97.0264,strain,562,Escherichia coli,561,Escherichia
869677,Escherichia coli 96.0497,strain,562,Escherichia coli,561,Escherichia
869678,Escherichia coli 99.0741,strain,562,Escherichia coli,561,Escherichia
869679,Escherichia coli 3.2608,strain,562,Escherichia coli,561,Escherichia
869680,Escherichia coli 93.0624,strain,562,Escherichia coli,561,Escherichia
869681,Escherichia coli 4.0522,strain,562,Escherichia coli,561,Escherichia
869682,Escherichia coli JB1-95,strain,562,Escherichia coli,561,Escherichia
869683,Escherichia coli 96.154,strain,562,Escherichia coli,561,Escherichia
869684,Escherichia coli 5.0959,strain,562,Escherichia coli,561,Escherichia
869685,Escherichia coli 9.1649,strain,562,Escherichia coli,561,Escherichia
869686,Escherichia coli 9.0111,strain,562,Escherichia coli,561,Escherichia
